age,income,credit_score,employment_years,gender,loan_approved,income_consistency_index
39.0,75684.57031156399,726.0319315759424,1.5706054961040046,Female,0,0.5955361291525684
43.0,42162.18605885545,591.4814147400715,2.84863164493978,Male,1,1.7300550374446313
43.0,28233.44020299892,689.2272526650548,3.3415284901387365,Female,1,0.15059022275299172
47.0,43907.72875139295,712.6244266063318,1.7756096182421666,Female,0,-0.06645553654654301
42.0,35795.25851573978,550.528272596408,0.49809501069498935,Male,0,1.3517916982105962
39.0,56770.21321796949,621.5069181356822,0.6754300018471783,Male,1,1.2036713589025125
46.0,32282.096908557527,760.0391824055466,0.9963486141860339,Female,1,0.1781892453758845
35.0,48907.66351114487,467.65072649504134,1.1386033917637886,Male,0,1.4397506312097732
26.0,62570.21081804465,524.9571454959406,1.3870867386956576,Male,1,1.4044591807000444
33.0,48489.56190774235,632.3592946371672,1.474943699343739,Male,1,1.934599643945355
28.0,35805.29265878305,685.3679595505705,3.0414237214208333,Female,1,0.8068485352807414
28.0,67622.21086378538,514.2367555051093,3.5623961394068777,Male,0,1.2275932951115438
34.0,21815.28582869259,637.3210748334059,1.847203315745121,Male,1,1.7194270088969006
27.0,45083.074161838056,765.3768539088567,11.891740935495964,Female,0,0.6134295799523917
32.0,49375.09964927998,656.8651457074284,4.027546567042832,Male,1,1.2407955471274903
16.0,50238.62987599447,743.9088943631131,7.743523612754762,Female,1,0.3667490353373275
37.0,52707.44084117122,590.7885878664997,12.900781096921465,Female,0,0.5017993118878021
35.0,59156.5972971424,569.0083143210818,0.8904632436733659,Male,0,1.3831963292293505
27.0,49468.888414319736,734.8873830285047,2.7919843880544795,Female,1,0.5001689297201959
42.0,44479.12576784479,686.926553465619,2.8388356149146343,Male,1,1.292845271056303
44.0,43886.15983010457,531.4403992225541,2.1884354018412857,Female,0,0.7643696138470935
19.0,40827.26296942468,569.9159083837211,0.04472880409902486,Female,0,0.17836278113645992
27.0,61813.14986490298,806.4581241057415,8.463339723494745,Male,1,1.7022882625222318
27.0,40302.07280785228,557.5444780530684,0.5914369978731211,Male,1,1.2305860017509478
26.0,62701.566635123665,743.4328746725997,26.99687788731611,Female,1,0.43530771894719045
43.0,50284.98623389807,602.18133027663,7.413112115999271,Male,1,1.2654168444590734
33.0,42181.17789715806,649.6824143232868,4.337622097166277,Female,1,0.3533461983709648
32.0,59276.10823616202,679.4592620943372,0.8397649112259298,Male,1,1.5433577181852902
15.0,39088.19112915323,439.9018789500401,3.622084833850991,Female,1,0.5962059262463434
41.0,59572.76061092319,503.7282664572701,1.5130225740599488,Male,1,2.255580616867359
23.0,53190.89181787677,658.6333018787162,1.453917882688969,Female,0,0.468423898904478
36.0,41055.12966362119,577.569243621612,8.845957738027355,Male,1,1.469872366590405
38.0,57929.52223001839,749.6581295274623,2.395378674849781,Male,1,1.9010983750943071
49.0,58198.84588532958,489.3879119131875,2.9957693680865045,Female,0,0.6269176546517454
22.0,67362.79408714936,706.5255056257987,9.256424493630131,Male,1,1.4703830305668144
5.0,64492.20518613944,512.3778779595674,0.4594286909695712,Female,0,0.24306122953804232
37.0,57369.11031089424,614.7895005855571,4.5146254207285645,Female,0,0.6449608976517007
53.0,33086.13573186855,543.5622235762036,4.316305944499314,Female,1,0.28146370321556713
47.0,86728.80482261085,840.2429880471198,2.7687923588491015,Male,1,1.903604169215458
37.0,28945.756833922846,516.0507837029965,8.853160405666374,Male,0,1.809461150610149
30.0,64238.94761423464,637.7940304630977,14.313885601490545,Male,1,1.6400639170512779
43.0,56469.257253294476,477.3163851979848,3.1305825424991403,Male,1,1.563228325050176
25.0,32387.86441278328,809.9570122070589,3.045381915014966,Male,1,2.1114476110405356
40.0,48135.485916822516,690.1282416177205,3.486415906864476,Female,1,0.32016003123163644
40.0,48818.70670633039,663.6973089598667,6.420928189058294,Female,0,0.5451007143748141
46.0,69583.74073715784,797.4312939291726,5.514009625237507,Male,1,1.852263964227669
63.0,39300.33649579683,664.7422441422613,1.2605126529469515,Female,1,-0.053570306547865876
39.0,46070.82490363469,671.9571356141076,0.33014000851251973,Male,1,1.2712819742475874
30.0,14958.955924681053,663.1725288065152,14.904625200358526,Male,1,2.34453728263504
35.0,76021.44189685366,706.363432544312,1.5127587998211165,Male,0,2.0011621041160654
17.0,33942.976354698934,600.7558616078737,5.088803636740384,Male,1,1.817994570005236
28.0,54903.66296358762,628.5712692636667,8.814052888324667,Female,1,0.0725955271723529
31.0,48478.88255417204,731.0334628457446,1.785351900189169,Female,1,0.32731381424644257
30.0,48529.9854982499,677.7372951557882,5.045230328176552,Male,1,0.80657062014431
37.0,62147.92977306312,638.5756085897874,0.5708865768939799,Female,0,0.20930472506225123
27.0,75068.93690455452,509.9477608969288,17.521376584559512,Male,0,1.5320005826307637
46.0,53772.40504912988,799.8050284536596,0.2995901937317371,Female,1,0.4156305608666146
35.0,59826.17026445789,583.8545890049229,2.8828214247267154,Female,0,0.64605124467758
35.0,54933.37305090561,748.7237238419257,3.8481894758329407,Female,1,0.5866312457571393
32.0,65262.971358959396,667.5753651688085,7.814722840241052,Male,0,1.2116342464827095
37.0,43056.254307705094,520.654947727013,0.6455830012997419,Male,0,1.7259391470831738
43.0,66130.85831624622,775.2275477530616,2.906311737809359,Male,1,1.6195250099612857
26.0,66657.49798471076,675.4540646399539,1.7813149264799686,Male,0,0.9740347038813977
28.0,66238.05513024365,783.5345356737042,1.8699100815287786,Male,1,1.9013865844904232
32.0,40097.78198995286,631.7591299264081,7.543166909131484,Male,1,1.530386633395315
22.0,47474.93548644214,720.4051229967055,0.027379552503778975,Female,1,0.41531621061491014
27.0,53592.00483170652,473.7472888654986,6.913178138994099,Male,0,1.6231577951649925
30.0,29437.369327564913,599.9784136406242,8.314152046270355,Female,0,0.47533421321696134
44.0,73923.80312129023,522.7006667768728,11.581505840877128,Male,0,1.6272741786530875
38.0,49815.85199746736,612.5216149961608,4.929300140575096,Female,0,0.15604319813763956
37.0,54258.91831407083,697.1811739506145,2.028240586308399,Female,1,0.16571218735510368
44.0,41344.93340409196,589.5419912345855,2.7863965080362414,Male,1,1.6803779534555716
34.0,30096.836609494658,736.3842093638782,17.48899555321163,Female,1,0.896025011348863
39.0,40939.551717878436,564.3387356449989,10.651014948070873,Female,0,0.6118796907415747
34.0,53288.06281450383,738.5236613649979,3.1136850545016905,Male,1,1.3883752895473984
38.0,60101.4321913054,780.9757165874037,14.329050052251572,Female,1,0.9773094018552742
29.0,52426.873109040804,751.3526135090985,8.656753188469242,Male,1,1.7324508906352922
11.0,55200.86024362926,615.5810948170227,11.567717672920288,Male,1,1.9350557097930885
34.0,44944.60437977935,437.45464020558575,5.743908462327654,Male,1,1.344750135722307
49.0,57443.728493681425,708.2166996737348,9.747474353667464,Male,1,1.5945500920786921
44.0,72242.4929957886,637.4765285284697,11.117305174256384,Male,0,1.077277678815648
45.0,60571.8416365848,552.1607059872647,0.4826458273014151,Female,0,0.8468774012705846
47.0,62143.1283237941,594.3720935129589,16.793129231541734,Female,1,-0.15818834889864208
36.0,54410.24598959947,793.4425316444801,2.0294242216559217,Female,1,0.2609698085313267
37.0,27452.673956005972,536.2659799389845,2.8981953208954025,Male,1,1.3941303186725056
29.0,34330.002040531355,696.8309175621212,7.848773050516524,Female,1,0.5319781086959979
32.0,56823.13700995765,671.7958175637403,5.466576297244239,Male,1,1.5527770040124993
41.0,49835.914220598715,614.2612335336768,11.177432653240672,Female,0,-0.07492570911013163
47.0,56597.64329709242,714.4532687313047,2.5589116628028004,Male,1,1.2041383760726743
34.0,75146.3512676611,813.2245258898865,2.336342175918315,Female,1,0.6947564642311939
30.0,60890.53998844,620.4028496113801,0.16100903465461586,Female,0,0.2294104612483585
35.0,68883.29308614232,625.6819051922898,3.106229561726726,Female,0,0.7474546315371184
41.0,51420.22084206095,712.20649049902,6.438054301903195,Female,0,0.5862373463238193
21.0,37891.764837733404,741.8242821435001,1.791801227926384,Female,1,0.14839122773636249
12.0,49132.00761178489,637.2292792851365,3.106240142957786,Female,0,0.6036505510047587
29.0,37928.72279421293,619.4626263906351,1.2384478276120583,Female,1,0.7246852392227905
23.0,73374.42435158673,428.235347928024,7.409354611174969,Female,0,0.6084496099687837
30.0,61855.866148032044,572.1991087633446,0.3120988302454467,Male,0,1.1835649914513624
34.0,57807.68744942419,536.068832793245,6.110396289700257,Female,0,-0.01861861219336247
30.0,68539.14803342154,718.4624996311891,2.3816380113480657,Male,0,1.5908199094833788
50.0,19699.153782151618,625.6097051399158,0.21242975202786663,Female,1,1.3462446154169099
38.0,58822.069270139895,621.6978394461072,9.602611383960102,Male,1,0.749833111427242
38.0,30340.313235434412,649.0943736377019,3.3444378273379445,Female,1,0.5346650745466077
41.0,49891.16452301508,562.98235298746,4.572948018269512,Male,0,1.3354650055287014
24.0,45324.386112991786,805.3247186688754,6.584414128214559,Male,1,1.7760734038681556
45.0,59926.04918145422,779.8193911696611,5.322133165286104,Female,0,0.7351741899046723
34.0,53422.809334414334,811.8106783047688,6.562559810639583,Male,1,1.4085584948077954
42.0,70176.75760417682,718.3417231238891,7.183344274519735,Male,0,1.504736223887962
24.0,40971.54258601079,647.0521884978062,4.447654099864932,Female,1,0.49354545957629187
19.0,60636.71584449926,811.4729303006885,2.275676215090114,Male,1,1.6410177794967276
43.0,52433.34825348248,581.903316408702,1.3928991175812657,Male,1,1.5575977169331312
39.0,25470.64594892671,562.8791020966987,11.66023618715407,Female,0,0.5335790044334564
26.0,36220.75312215451,589.8488485230141,17.520279256616373,Female,1,0.9129782277828864
26.0,47751.82949716748,702.2871266914299,2.213209048152304,Male,1,1.430946566947214
46.0,66684.38674837592,573.7894806612327,0.5956675867638215,Male,1,1.5330526222114351
23.0,56955.84586335672,634.4627011782002,1.2585982261709519,Male,1,1.2043682081973268
51.0,32487.487641789285,489.8144706115224,5.553434663093224,Male,0,1.1241977814783766
26.0,47895.2565792926,698.1097665428244,0.9493500941714518,Male,1,1.4977753120348822
41.0,80267.09673189545,498.28966328168906,7.573418368886385,Male,0,1.5308760599946476
32.0,51668.35002261287,556.7838945134638,12.821713299554983,Male,1,1.7068203446979653
41.0,45090.11637391406,771.7167134896644,16.573013780848328,Female,0,0.4720626178005769
30.0,57376.09461134331,768.0318316986111,0.04684630370874302,Male,0,1.5763063801394275
33.0,61450.89619372955,687.4313089546498,15.868815040063684,Male,1,2.005462098222227
35.0,43157.47478779912,677.5663581735231,6.739108467830563,Female,1,0.236781521664795
25.0,57538.62161557155,596.9040352845741,0.43896877263822737,Male,1,1.4431089457892794
42.0,45066.65754993786,572.7096336257798,2.682772869995429,Female,0,1.230070786395419
30.0,60789.91402744158,613.775830224262,6.020621988736675,Male,1,1.144828713362104
33.0,52545.397369569255,498.6345825537682,15.696338288089473,Male,0,1.7063845090759953
25.0,57229.517405793384,675.2448554953663,0.8964790565791058,Male,1,1.521433529576251
9.0,38612.246807487434,654.883112480841,0.6833001624591357,Male,1,1.5270666380933986
33.0,37680.704238907114,556.6578733289733,3.1965825461763857,Female,0,0.48731640059207665
59.0,64182.459569890925,806.8681918841357,17.225572953742088,Female,1,0.907876187987036
43.0,48809.05427921759,710.6913710287048,17.768110429365052,Male,1,1.6233119156751048
35.0,54275.52113149042,719.1841804008857,1.2933014800233413,Male,1,1.3830956783241746
32.0,45404.068593702206,601.2660073960835,1.9235143243905335,Male,1,1.970842274913901
35.0,63480.90161020466,649.8669921973676,11.931572162174664,Female,1,0.20861666724547345
40.0,40882.85029955514,712.7372670187423,6.637137420434521,Male,1,1.2943258854063262
23.0,47965.98140148676,665.2782367100235,17.934580670352315,Male,1,1.3342495821495253
46.0,61789.892190546976,810.1900784769872,11.181569884685455,Male,0,1.2837971099158705
42.0,67594.51548746398,629.6212430583249,1.2109696288676943,Male,1,0.9760201322818571
42.0,42143.61063459975,599.5439467763889,7.129894584941681,Male,1,1.9932165967764968
39.0,79395.25972933824,713.4252876471426,0.2489207557448733,Female,1,0.5000109424767233
35.0,54698.625405404244,523.5352727713488,8.514151078090999,Female,0,0.7367339578791683
42.0,34356.076072868935,742.4296932308112,4.600951155799748,Female,1,0.41399541580977545
41.0,55535.780728849524,519.9288199408018,15.629314435395283,Male,0,1.4518424518360638
31.0,44255.01178274814,713.858466605855,16.098437704737695,Male,1,1.412700449307313
29.0,56511.02730774765,585.1726445827337,0.26075836093853905,Male,1,1.211974276471807
36.0,49357.15628509493,697.6584146983394,0.8748719803436453,Female,1,0.8172454332797475
50.0,51114.10535285217,740.7342946061017,3.3102492425914405,Male,1,1.3103079587417612
23.0,36326.09935120781,665.3421195503919,10.580258963041828,Male,1,1.2083445516964595
20.0,64850.9184607454,530.0379048359321,8.422023558957891,Female,1,0.8140668271872655
37.0,32658.089492734518,560.3224755492848,16.672840194799573,Male,1,1.2533184454258213
36.0,33368.526568925074,577.1340858966217,4.812774482428502,Male,1,1.9213616989200613
37.0,55510.4052372123,460.4993106402226,1.4823597495058967,Male,1,1.285604403345979
37.0,74042.66370766955,762.7477858731929,0.12713593908754833,Male,1,1.0491114315000387
33.0,44711.10354403389,661.0107585756328,1.2611016327607287,Male,1,1.657516479630505
50.0,60514.58484055949,536.4481954811006,5.623855296252089,Male,0,1.3659673794517544
19.0,66100.10265295318,795.5674857458357,13.037054640612178,Male,1,1.0257544607696514
27.0,62220.26655941104,579.8671899861837,1.9349614356237446,Male,0,1.576413374145795
34.0,45331.87566239478,675.0572489074872,10.425460592380665,Male,0,1.1082272116374365
19.0,33634.299242088884,567.4729454803798,2.511793252663306,Female,1,0.8354147475955573
33.0,16886.786514929678,448.1739846670972,1.842806895322737,Male,1,1.7031109354276042
52.0,46057.3925080641,513.5559441148739,3.5549698853228895,Male,1,1.946698487314908
35.0,67671.31052843262,605.1509569133568,2.919432832600087,Female,0,1.02292857135348
37.0,33137.51022857099,739.8296871206048,12.255417879945185,Male,1,1.8634915525243
22.0,60503.14771278148,684.6533146819245,3.157974450823118,Male,1,1.7406128016176416
29.0,35747.71204922192,664.0205126171245,1.6240502359655018,Male,1,1.700171107577268
31.0,51591.08864580257,448.9972377255118,9.243731362559567,Female,0,0.7272791653209318
32.0,60616.87421232527,777.0086147680095,33.421105658069344,Female,1,0.38986578508906233
48.0,40107.56844742358,672.3679696495556,5.22305604155482,Female,1,-0.0609025865833579
41.0,52557.27021045371,638.058233010784,1.4414871016063238,Female,0,0.6437897059158403
24.0,43773.62994912007,763.2423109988895,1.3643947532874166,Male,1,1.1218120109619143
37.0,60577.22988407265,774.7496723568274,0.29719345020154403,Female,0,0.31619081194050835
40.0,53529.75752726956,765.4590247609191,0.4022178986779896,Male,1,1.4431997863949477
46.0,50847.61511643901,625.2913503296712,12.32452581031536,Male,0,1.4153421056173907
51.0,73375.24940212967,549.6523439215805,0.5073244952281898,Male,1,1.2974680105132166
25.0,59934.59213552453,748.8922917142073,3.3115755412745767,Male,1,1.1002108740949315
27.0,39644.722008105666,513.4945556929583,5.98865793474573,Male,0,1.4087214690311916
22.0,48712.041488033574,844.7256738664282,9.497440024621048,Male,1,1.4166833948294715
33.0,48861.51822380509,652.7999545194563,0.9393100857122006,Female,0,0.3136396737682966
40.0,51204.793589378176,543.9115744300416,2.8792984861276194,Male,1,1.6947996912220287
45.0,87867.63914911242,526.8131445843389,1.4482880795253532,Female,0,-0.1004138357863078
34.0,55562.77839066496,522.2395175943941,1.4773824505591078,Male,1,1.584117963090831
32.0,19461.46144842836,664.0362906720843,1.8108738262426725,Female,0,0.5071875857070461
37.0,41858.015424245525,649.3607679940213,4.422945582313414,Male,1,1.480126133154127
27.0,21014.418687562873,526.4077826490807,0.08358207834785952,Female,1,0.6555186912807212
56.0,45053.0261443124,614.3544213444098,2.6277194256037766,Male,1,1.233042736581711
19.0,20190.346554103573,513.2064613908658,1.034076277526692,Male,1,1.4934155924970396
37.0,36926.14293397358,708.9301805944173,17.074226741425452,Female,0,0.7987308209664865
55.0,27189.177055488202,644.5406733887286,4.37009884907656,Female,0,0.8559294081853852
35.0,55762.402669512165,612.1597494082552,10.128384333904297,Male,1,1.7945683380907176
33.0,50008.09043943318,521.1889269932473,1.088852477641695,Male,0,1.0213270702248682
31.0,54544.43461248097,619.9844399777235,8.304069191277348,Male,0,1.4643495401648625
33.0,48431.72917147211,608.5272118653673,2.6788581992837885,Male,1,1.9428123165405804
49.0,29085.533746933732,681.7726701209597,0.978217640648195,Female,0,0.5713278898817347
13.0,57702.82053882103,666.7017978116961,7.161591025571104,Male,1,1.5086830306563952
50.0,78833.36840404179,729.2060102079342,7.177656175167226,Female,1,0.4170432280517625
21.0,56138.1886790982,601.5423456494938,27.469115506475855,Female,0,0.45964214588755925
32.0,43611.13101023651,463.95884978035053,7.591985571922625,Male,0,1.4496675803476635
31.0,28578.992358418323,749.109287659804,0.7848321479038772,Male,1,0.9010343130053812
41.0,36378.99543860052,556.3967486951819,1.9470588397255875,Male,0,1.8038166801841409
19.0,56795.594848580884,539.3082946984745,3.004908950231482,Female,0,0.4180165904457512
40.0,66096.77040199062,645.6883454886248,0.6771104984819512,Male,0,0.975663324120712
55.0,53912.99262082964,680.2270512954517,7.756764314730297,Male,1,1.8078072874405895
21.0,61998.309345589754,596.9163594285317,3.7401137647004528,Male,1,1.7037730526745087
37.0,60615.17366040865,596.1307318531873,14.452320029372208,Male,1,1.6317266681186682
28.0,57598.01587078876,610.8973682234445,4.449560445279247,Male,1,2.1708789055737547
39.0,40122.89607108116,791.6540350993143,3.7001362299018634,Male,1,1.5289008677055052
35.0,52608.852679627285,649.7321912441868,0.37052145351791543,Male,1,1.9590483647638348
29.0,37274.33294176793,553.2037160538204,0.8087485091731705,Female,0,0.8286684989202122
40.0,50261.434294371524,554.2216643097033,9.469827386708241,Male,1,1.6357278288225057
53.0,54962.95296600368,624.911582041763,23.375805898135077,Female,1,0.8759046662459977
33.0,75181.75711080282,673.7857934028008,2.682248469272243,Male,1,0.934403262755106
42.0,30354.020384485517,698.3980161966191,8.305921908631786,Female,1,0.317926850830625
22.0,57222.61446486958,662.4158603847216,4.938742564279861,Male,1,1.4746658733002245
25.0,72218.54887435392,565.8126649082911,15.978149788097259,Male,0,1.4288230121329182
40.0,61382.71648758194,607.6058700439218,1.359944192616305,Female,0,0.7855253233886292
50.0,62494.181642375625,723.3907881864624,3.9354846039972085,Female,1,0.6488393799588966
39.0,58815.423528017185,535.3908039546905,2.627969181021715,Male,0,1.6350406902500467
32.0,69475.01734663126,603.4246606922537,3.9013307360640246,Male,1,1.8872757378550356
35.0,33687.82747831448,709.7462857881353,1.5657384887263512,Female,1,0.6128928075440531
22.0,29211.100010446302,737.5281426635177,3.4432481756430593,Male,1,1.6178750199866796
41.0,49904.98789302116,630.7084628908617,4.901535569747141,Female,1,0.7919912888730489
44.0,17582.568446424353,608.8793189429184,0.4235204804136419,Female,1,0.26128807668291476
30.0,68459.68706267017,517.788205855626,6.793148015641663,Male,0,1.2691605092205192
30.0,68310.72793243162,702.5639922727095,6.129779409111191,Female,0,0.13807886897250238
38.0,43499.741673732104,781.877968514679,10.62042085483947,Male,1,1.5554320023454726
31.0,44438.441050092355,906.5154058599692,2.77438002073001,Female,1,0.026512200083744997
34.0,48914.78787273993,688.6446183518046,0.3182632754424469,Male,0,1.5117187296360752
56.0,50780.309756594295,644.9120348356018,3.0944780059354042,Male,1,1.6450891226958675
33.0,51907.60878791428,558.0189386849092,0.7402335719590101,Female,0,0.9105219392503441
31.0,58373.48160317454,462.11430862568506,5.212768922427772,Male,0,1.1844537439672336
29.0,47410.60470487283,667.6959249739833,0.24139197741619695,Female,1,0.11481688578406363
42.0,64147.89955216691,885.0339120154304,2.3419958352409496,Male,1,1.6826479494623576
33.0,56689.21665687955,777.0812229656913,0.43238250114944055,Male,1,1.454017078130728
29.0,40895.54831191047,761.6564269113799,0.01686056630053531,Male,1,1.758933289998664
48.0,70026.69001706145,674.5602817057916,16.164521819170698,Female,0,0.3428881104071099
49.0,29626.145208162696,685.9523160280322,27.7690787104995,Male,1,0.9448800967961082
29.0,48617.51283767785,407.62526817220225,4.054059320833941,Female,0,0.45953476040455943
16.0,64503.76101613202,726.2510580763997,1.365319534814711,Male,1,1.4624570751893864
45.0,39153.90342631783,592.0659430424184,12.10116150986343,Male,1,1.192886940597108
28.0,54643.33470150727,579.8272653404113,12.822126284078315,Female,0,0.9445849677696312
43.0,58150.09395498572,617.6743046951392,9.63820150970094,Male,1,1.1163964301986238
15.0,37092.14198028141,614.2995510548985,3.9303708423579247,Male,1,1.3684216621843477
44.0,48912.83420608947,578.2364408028337,0.38819802538141607,Female,0,0.2546134016784348
23.0,47652.44254686185,651.3872072175976,0.46298342477074295,Male,1,1.6033871860649098
42.0,41723.93222251561,594.1722403791947,11.346708528750323,Female,1,0.7590317462067546
35.0,84525.12278076162,660.0322955756146,10.430391479755276,Female,0,0.127218804329488
25.0,38553.40469831786,501.2822185449967,2.8493165043530695,Male,1,2.2793235846307343
31.0,65073.95441101825,628.5942229367982,1.9886352671999716,Female,0,0.4754493413992938
42.0,44107.98474678287,540.3704410313749,5.1658634951000835,Female,0,0.8049592827679557
36.0,33700.45716672077,585.8550681502134,8.225013238774611,Female,0,0.20092204962229326
41.0,51542.21364732603,664.3398843033531,6.577966997882459,Male,1,1.4079427310655686
55.0,59736.40076581251,489.6002385245042,4.780396225636221,Female,0,0.9599332893366896
19.0,63807.64362598518,567.7592622727863,1.3166454376894845,Female,1,0.7696829415861957
51.0,73433.97665982603,706.8964384836333,1.5224789656156537,Male,1,1.5104763717804537
36.0,94178.6943490265,508.68221581341993,6.437994704886057,Male,0,1.4483448699152772
26.0,53757.71305633396,827.7867140278807,8.113118633504842,Male,1,1.6619873953688273
22.0,40053.617392619184,770.4407956130647,0.6172557787679853,Female,1,0.4661597477704848
33.0,56793.11490192337,600.5472915547721,1.0369480426884619,Female,1,0.7569705988893279
44.0,46006.80574390262,571.2790312214936,5.704524666843493,Male,1,1.408874318591011
34.0,63889.49194778345,670.1939903335482,2.4631818414308864,Female,0,0.3117425012566145
50.0,30542.535554514176,505.25377429728405,4.142462426884989,Male,0,1.5994097734197936
20.0,85525.01813600656,449.7857275167567,4.770157088565223,Male,0,1.9392607840986391
35.0,62840.72142163269,604.0664875947433,7.4850898796455745,Male,1,0.9641546958915487
22.0,24739.93973305753,636.5951233497809,8.192195831633448,Male,1,1.5034336358663953
39.0,39364.56646527542,659.4427224353531,1.643188749407216,Male,1,1.3070794023032148
44.0,62241.21566170908,588.5259383882116,3.896758731061552,Female,0,0.7448835738168217
31.0,67645.16084257182,777.3946729474948,0.6592294329946404,Male,1,1.2448530801928157
9.0,30916.43559152055,500.48603415161165,9.22628127489377,Male,0,1.661736385341869
37.0,60695.38775649423,536.1737865041902,9.33612135344182,Female,0,0.7635093240826294
39.0,20789.90191007115,698.6635956144811,1.7798453870303876,Female,1,0.6676018327153597
39.0,48659.96201793431,533.8352614362859,0.8754600101134926,Female,0,-0.08454130723353592
47.0,66680.70263154809,529.9679547802683,0.3633469197074413,Male,0,1.2922480272709338
24.0,41727.26404845529,662.3354792207164,4.278053403988408,Female,0,0.057718510576862614
42.0,27396.165512929798,544.6477379683969,0.4794062663780584,Male,1,1.3783074773548343
47.0,52193.22194566339,636.6915572079313,5.706474512534077,Male,1,1.7043444184994634
17.0,40929.21700046783,580.0143440342243,5.667981801505273,Female,0,0.3592151326805279
38.0,59443.375490987535,563.833629662726,4.7594264301906115,Male,0,2.087447847118947
30.0,36720.1035167291,439.76946086550595,10.460020682897444,Female,0,0.1886676451658192
34.0,38410.446655203494,663.9563152821337,2.3763328129103325,Female,1,0.6537247324154759
38.0,19684.965186856345,525.2810007887072,11.627712169707092,Male,0,1.9391840644623473
30.0,52549.17066577224,633.1757796469481,0.18812185792362182,Female,0,0.3404940801910167
28.0,47586.42592585102,598.7895101651435,0.5981818170969058,Male,1,1.8699280088134882
35.0,32174.229938898938,629.3491941300117,2.656889941631406,Male,1,0.8472942132537108
24.0,52906.98070650638,635.0324625986739,4.5069246208995075,Female,0,0.08462692635369712
24.0,65406.054509662084,669.3628250918264,0.16455660698827448,Female,0,-0.0788687442135152
42.0,46766.48084871575,577.2240698508557,4.190107264645442,Male,1,1.5297949200682426
24.0,54022.504247329605,774.2696479273368,1.836501081481707,Female,1,-0.15342427246085322
42.0,54099.66874377746,465.25999391444236,10.908337445583527,Male,0,1.441372269021668
40.0,31935.052592315595,627.340888147277,3.8101780553844833,Male,1,1.940539268587317
18.0,80848.78731061393,733.6230976410867,4.43237229227271,Female,0,0.38524385206866585
28.0,42937.25254816574,697.6772553002604,14.55896072564921,Male,1,1.3826990680374218
47.0,59841.74302790406,552.5164423471404,7.223242129425334,Female,0,0.7620867335189545
25.0,61538.229158435744,569.1754507011976,2.8836989301806355,Female,0,0.5714824056327283
30.0,47906.07309326372,549.3207440673397,3.2397182983825563,Female,0,0.43313240553664906
40.0,59101.92537589452,709.922763066439,5.219539221340103,Female,0,0.28927941067030827
43.0,53687.288327245835,576.0076271484492,1.1169630156909107,Female,0,0.3947420694781501
32.0,28735.40364158891,675.512308812345,0.464145922816796,Female,0,0.5621893771140919
29.0,45015.90948124867,676.4301414075956,1.8642867056611565,Male,1,1.104124553936916
49.0,40811.73646468907,886.8393468235372,7.534018502401201,Female,1,0.08314469419499876
52.0,43073.824379808095,681.3251259801704,1.4874756420222335,Male,0,1.3165472387723987
45.0,30439.952332450433,568.8855985249536,0.7006754618663403,Male,1,1.5239685138636638
36.0,66896.50575119045,503.9849737933601,1.2360453242603546,Male,1,1.2565114224138056
27.0,74029.8898192012,622.4147285362254,5.681148865686922,Female,0,0.585598178439503
27.0,64670.04463997613,638.0914157572681,4.75891675209641,Male,1,1.5175582235855423
40.0,69057.93836220715,428.93004726094443,5.82881103944079,Male,1,0.9419669338328239
39.0,44830.47744487766,578.6145839706987,1.9427311349552057,Male,1,1.33809624483013
49.0,40456.14747520945,679.7352542827552,11.555916102561998,Male,1,1.7823113467134408
42.0,38321.19429782433,596.7644329733826,3.0053051192150755,Male,1,1.6459543248012098
20.0,59660.97384435834,746.8623785705837,3.604781800269576,Female,0,0.9858750994986571
46.0,53405.94579716225,494.16435552794803,14.860857701816936,Male,0,1.6856706998146336
25.0,48841.67432602361,717.6882820153216,19.38262007172807,Female,1,0.598802770147472
31.0,69427.22816293014,741.3889741525953,5.416787079577979,Male,1,1.3726628537576047
38.0,56074.12030723014,745.6496475841536,14.485156751007063,Male,1,1.722430629481092
55.0,37420.13543719123,493.4143615345621,3.899055486045755,Female,0,0.2685055534675883
66.0,39786.36756296458,681.4552795857384,1.8356682701339222,Male,1,1.356784693119204
41.0,60229.89948881218,583.1245881478485,1.892360030320063,Male,1,1.1601606596222804
33.0,65625.99278981896,509.3857558017099,4.092878478943544,Female,0,0.5753604501928296
40.0,58275.20348383954,608.6132275026291,4.644804814795206,Male,0,1.8265873929051606
44.0,78453.33121808122,559.502200809919,2.8956746261272177,Male,1,1.4165872839447058
32.0,74525.10748597128,742.0750468163869,10.760985279980336,Male,1,1.8640624980354836
53.0,56615.53752276144,701.306334301357,2.7816968450571995,Male,1,1.6664575433460378
37.0,37421.290107777466,534.7555531891132,1.5970585222514555,Male,1,1.8618638376941694
40.0,30350.187324023485,577.5778686169072,0.04006952032633731,Female,1,0.3424576243865567
42.0,44189.27382477928,611.9302574383377,17.628580948021046,Male,1,1.3775125370629524
39.0,61298.20169624235,642.7594852682103,8.69526443957949,Male,1,1.9720315746097237
43.0,77399.70618967907,750.6378274803781,4.779832343584354,Female,0,0.5059281421335813
29.0,56261.705516161994,719.0782326480632,8.875758344022938,Male,0,1.3830678216677639
29.0,67530.84191346855,655.139196897484,8.311273155610305,Male,0,1.3778448900140534
24.0,46320.38770718296,623.9351150105078,13.430277847799697,Male,1,1.7049185958740332
